numero,nombre,estado,latitud,longitud
25113,COSALA (AGLC),SINALOA,24.43333333,-106.7166667
25130,ESCUINAPA (FFCC),SINALOA,22.81666667,-105.7833333
25101,SOQUITITAN (CFE),SINALOA,24.16666667,-106.7
25128,DIMAS (FFCC),SINALOA,23.72305556,-106.7805556
25132,LA CRUZ (FFCC),SINALOA,23.91861111,-106.8919444
25131,GUAMUCHIL (FFCC),SINALOA,25.46027778,-108.0888889
25133,LEON FONSECA (FFCC),SINALOA,25.73027778,-108.3447222
25073,PLOMOSAS,SINALOA,23.08333333,-105.4666667
25138,PRESIDIO (FFCC),SINALOA,23.15888889,-106.2202778
25139,QUILA (FFCC),SINALOA,24.43777778,-107.2055556
25111,BADIRAGUATO (AGLB),SINALOA,25.35,-107.55
25082,SAN BLAS,SINALOA,26.07583333,-108.7630556
25142,SAN BLAS (FFCC),SINALOA,26.06666667,-108.75
25134,MARMOL (FFCC),SINALOA,23.48416667,-106.6019444
25144,CEFERINO PAREDES (FFCC),SINALOA,25.83277778,-108.6391667
25093,SURUTATO,SINALOA,25.805307,-107.563303
25118,SAN IGNACIO (CFE),SINALOA,23.93333333,-106.4166667
25115,GUAMUCHIL (DGE),SINALOA,25.46666667,-108.0833333
25149,LAS HIGUERAS,SINALOA,23.05361111,-105.9552778
25143,SUFRAGIO (FFCC),SINALOA,26.05138889,-108.7872222
25107,SACA DE AGUA,SINALOA,25.269444,-107.611111
25148,E.T.A. 057 GUASAVE,SINALOA,25.55,-108.45
25137,NARANJO (FFCC),SINALOA,25.80666667,-108.4808333
25135,MAZATLAN (FFCC),SINALOA,23.23777778,-106.3972222
25081,SANALONA II,SINALOA,24.800418,-107.139427
25151,CHAVEZ TALAMANTES,SINALOA,26.33333333,-109.0283333
25129,EL DORADO (FFCC),SINALOA,25.5,-108.4666667
25153,NARANJO,SINALOA,25.79821,-108.472115
25102,ESCUELA DE BIOLOGIA (UAS),SINALOA,24.8275,-107.3802778
25159,LATERAL CINCUENTA Y SEIS,SINALOA,24.5,-107.4333333
25163,ANDREW WEISS,SINALOA,25.044452,-107.401011
25165,BATAUTO,SINALOA,24.57194444,-107.5838889
25119,SIQUEROS,SINALOA,23.346642,-106.242818
25164,ALTO DE CULIACANCITO,SINALOA,24.80694444,-107.5552778
25121,VINORAMAS,SINALOA,24.751079,-107.059746
25116,LOS MOCHIS,SINALOA,25.783886,-108.996344
25162,LA CURVA,SINALOA,24.6,-107.3166667
25110,BADIRAGUATO (DGE),SINALOA,25.345703,-107.547307
25155,CHOIX (OBS),SINALOA,26.7167,-108.325361
25160,ESPINOZA,SINALOA,24.68333333,-107.7833333
25170,EL TAMARINDO,SINALOA,25.89583333,-107.6319444
25150,LAS TORTUGAS,SINALOA,23.088441,-105.847307
25158,EL PALMAR DE LOS SEPULVEDA,SINALOA,25.707199,-107.920196
25169,SATAYA,SINALOA,24.54166667,-107.6333333
25175,OCORONI,SINALOA,25.94555556,-108.4141667
25166,COSTA RICA,SINALOA,24.59083333,-107.3891667
25174,HOYANCOS,SINALOA,26.36527778,-108.5916667
25179,LATERAL DIEZ,SINALOA,24.6,-107.4833333
25177,SANTIAGO DE LOS CABALLEROS,SINALOA,25.55833333,-107.3766667
25190,TECUXIAPA,SINALOA,25.84861111,-107.3791667
25168,PITAYAL,SINALOA,24.83333333,-107.8166667
25167,SAN LORENZO,SINALOA,24.437656,-107.116306
25173,ALTATA,SINALOA,24.645088,-107.923844
25185,OLAS ALTAS,SINALOA,25.9,-109.1666667
25191,MAZATLAN (CFE),SINALOA,23.23333333,-106.4333333
25161,EL DORADO,SINALOA,24.323053,-107.369408
25193,AGUA CALIENTE (ELOTA),SINALOA,24.223326,-106.613198
25194,CHICO RUIZ (RANCHO VIEJO),SINALOA,25.124743,-107.756036
25199,TECUALILLA,SINALOA,22.769907,-105.6739
25181,NUESTRA SEÑORA,SINALOA,24.39805556,-106.6130556
25178,ZOPILOTE,SINALOA,25.731866,-108.350779
25180,COACUANA,SINALOA,25.67416667,-108.2380556
25198,SANTA MAGDALENA,SINALOA,26.041399,-108.045955
25171,TOBOLOTO,SINALOA,24.76555556,-107.722419
25188,LOS HORNOS,SINALOA,25.88333333,-107.65
25172,SAN JOAQUIN,SINALOA,25.669843,-108.019693
25184,BACURATO,SINALOA,25.854959,-107.902036
25192,JOSE ACEVES POZOS (CFE),SINALOA,23.18333333,-106.3333333
25197,SAN JUAN,SINALOA,25.485615,-107.843369
25186,OTATITAN,SINALOA,23.013487,-105.666225
25176,EL QUEMADO,SINALOA,23.523581,-106.498297
25183,COMEDERO,SINALOA,24.572813,-106.809993
26015,CANDIDO (CFE),SONORA,28.65,-109.1
26002,ALAMOS,SONORA,27.03333333,-108.95
26011,BABIACORA,SONORA,29.71666667,-110.15
26004,ARIVECHI,SONORA,28.92916667,-109.1908333
26005,ARIZPE,SONORA,30.33583333,-110.1675
26006,BACADEHUACHI,SONORA,29.80722222,-109.14
26017,CAZANTE,SONORA,26.71666667,-108.9166667
26001,AGUA PRIETA,SONORA,31.32583333,-109.5488889
26020,CIUDAD OBREGON (OBS),SONORA,27.48333333,-109.9166667
26008,BANAMICHI,SONORA,30.00361111,-110.215
26030,EL DESEMBOQUE,SONORA,29.53333333,-112.4
26033,EL PLOMO,SONORA,31.25,-112.1
26027,EL BENJAMIN,SONORA,28.55,-111.4666667
26010,VILLA JUAREZ,SONORA,27.12555556,-109.8419444
26021,COCORAQUE,SONORA,27.415,-109.6283333
26009,BATACOSA,SONORA,27.52944444,-109.4011111
26036,FRONTERAS,SONORA,30.8975,-109.5588889
26026,CHUSPASCLILLAS,SONORA,28.69333333,-111.5041667
26019,CIANO,SONORA,27.01194444,-109.4922222
26016,CARBO,SONORA,29.68416667,-110.955
26035,FELIX GOMEZ,SONORA,29.83666667,-111.4788889
26042,SAN ANTONIO,SONORA,27.35,-108.6666667
26022,COLONIA MORELOS,SONORA,30.825,-109.2216667
26007,BACANUCHI,SONORA,30.59888889,-110.2386111
26028,EL CARRIZAL,SONORA,29.09194444,-111.7333333
26034,ETCHOJOA,SONORA,26.90694444,-109.6291667
26032,EL OREGANO,SONORA,29.22972222,-110.7061111
26023,COLONIA OAXACA,SONORA,30.72972222,-109.0563889
26012,BAVISPE (SMN),SONORA,30.48027778,-108.9397222
26014,COMPAÑIA MINERA CANANEA (SA),SONORA,30.91666667,-110.3333333
26044,HUATABAMPO,SONORA,26.8275,-109.6422222
26046,LA COLORADA,SONORA,28.80194444,-110.5766667
26047,LA DURA,SONORA,28.38333333,-109.55
26051,EL LINDERO,SONORA,26.87861111,-109.4108333
26013,CANANEA (DGE),SONORA,30.98194444,-110.3005556
26040,HERMOSILLO (OBS),SONORA,29.07833333,-110.93
26058,NACORI GRANDE,SONORA,29.06666667,-110.05
26049,GUADALUPE (CFE),SONORA,28.94694444,-108.7455556
26060,NACHUQUIS,SONORA,27.07694444,-109.5427778
26037,GOLFO DE SANTA CLARA,SONORA,31.68333333,-114.5
26054,MOCTEZUMA,SONORA,29.8,-109.6833333
26052,MAZATAN,SONORA,29.00361111,-110.1377778
26050,LAS PANELAS,SONORA,27.41194444,-108.8766667
26045,IMURIS (SMN),SONORA,30.78333333,-110.85
26059,NACOZARI (SMN),SONORA,30.37444444,-109.6875
26048,LA ESTRELLA,SONORA,28.94916667,-109.6397222
26070,GUAYMAS (FFCC),SONORA,28.08333333,-110.85
26063,NURI,SONORA,28.03333333,-109.3833333
26055,MULATOS (SMN),SONORA,28.65888889,-108.7480556
26029,CIUDAD CUBIL (CFE),SONORA,28.63333333,-108.75
26025,CUCURPE,SONORA,30.33055556,-110.7061111
26038,ATIL,SONORA,30.84361111,-111.5838889
26031,EL NOVILLO (CFE),SONORA,28.97694444,-109.6380556
26018,CIUDAD OBREGON (DGE),SONORA,27.48138889,-109.9380556
26071,PUERTO LIBERTAD,SONORA,29.90888889,-112.685
26066,PALO VERDE,SONORA,28.79555556,-111.3655556
26079,SAN ARTURO,SONORA,28.4,-111.4833333
26072,PUERTO PEÑASCO (SMN),SONORA,31.31666667,-113.5369444
26069,PRESA LA ANGOSTURA,SONORA,30.44166667,-109.3855556
26053,MINAS NUEVAS,SONORA,27.05944444,-109.0063889
26068,PRESA ALVARO OBREGON,SONORA,27.82305556,-109.8858333
26056,MUMUNCUARA,SONORA,26.80666667,-109.4022222
26067,NACORI CHICO (CFE),SONORA,29.68833333,-108.9813889
26062,NOGALES (DGE),SONORA,31.31861111,-110.9458333
26064,OPODEPE,SONORA,29.92611111,-110.6272222
26088,SAN PEDRO DE LA CUEVA (CFE),SONORA,29.28333333,-109.7333333
26087,SAN LUIS RIO COLORADO (DGE),SONORA,32.47611111,-114.7619444
26043,HORNOS,SONORA,27.71305556,-109.9041667
26081,SAN BERNARDO (DGE),SONORA,27.4,-108.8666667
26080,SAN BERNARDO (SMN),SONORA,27.39861111,-108.8438889
26083,SAN JAVIER,SONORA,28.59416667,-109.7383333
26086,SAN LUIS RIO COLORADO (SMN),SONORA,32.43333333,-114.7333333
26097,TAJITOS,SONORA,30.95,-112.35
26089,SANTA ANA (DGE),SONORA,30.55,-111.1333333
26073,PUNTA DE AGUA I,SONORA,28.44416667,-110.3697222
26074,QUEROBABI,SONORA,30.05055556,-111.0213889
26084,SAN JORGE,SONORA,28.66666667,-111.6
26082,SAN ISIDRO,SONORA,28.82611111,-111.6588889
26076,RIITO,SONORA,32.13333333,-114.9013889
26061,NAVOJOA,SONORA,27.07194444,-109.4433333
26090,PRESA ABELARDO RODRIGUEZ,SONORA,29.08277778,-110.9194444
26085,SAN JOSE,SONORA,28.83833333,-111.6616667
26091,PRESA ADOLFO RUIZ CORTINEZ,SONORA,27.22694444,-109.1075
26078,SAHUARIPA  (CFE),SONORA,29.07277778,-109.2394444
26101,TONICHI,SONORA,28.6,-109.5666667
26113,C.I.P.E.S. R GRANADA,SONORA,29.68333333,-110.9833333
26108,YAVAROS I,SONORA,26.71666667,-109.5333333
26114,C.I.P.E.S. RANCHO SAN LUIS,SONORA,29.5575,-111.0736111
26095,SASABE,SONORA,31.47361111,-111.5455556
26104,CIUDAD OBREGON (FFCC),SONORA,27.5,-110.0
26077,SAHUARIPA,SONORA,29.05527778,-109.2327778
26106,VALLE TACUPETO,SONORA,28.7975,-109.1644444
26103,TRINCHERAS,SONORA,30.39944444,-111.5308333
26041,QUITOVAC II,SONORA,31.52777778,-112.7322222
26118,PUERTO PEÑASCO (DGE),SONORA,31.35,-113.5833333
26117,PRESA PLUTARCO ELIAS CALLES,SONORA,28.98111111,-109.6311111
26092,PRESA CUAUHTEMOC,SONORA,30.87055556,-111.515
26100,TESOPACO,SONORA,27.84083333,-109.3675
26111,C.I.P.E.S. CARBO,SONORA,29.68333333,-110.95
26116,PRESA LA ANGOSTURA,SONORA,30.45,-109.4
26098,TESIA,SONORA,27.17111111,-109.3583333
26094,SANTA ROSA,SONORA,28.47277778,-109.1061111
26107,VICAM (SMN),SONORA,27.58416667,-110.3244444
26129,HUATABAMPO (FFCC),SONORA,26.83333333,-109.65
26093,PITIQUITO,SONORA,30.69777778,-112.1
26110,TEONADEPA,SONORA,29.99166667,-109.7958333
26096,SONOITA,SONORA,31.86138889,-112.8544444
26136,VICAM (FFCC),SONORA,27.64861111,-110.2952778
26133,NOGALES (FFCC),SONORA,31.29027778,-110.935
26126,CANANEA (FFCC),SONORA,30.96666667,-110.3333333
26125,SUAQUI GRANDE (SMN),SONORA,28.4,-109.8833333
26127,CARBO (FFCC),SONORA,29.685,-110.9530556
26130,NACO (FFCC),SONORA,31.33333333,-109.95
26141,CANANEA I (SMN),SONORA,30.98333333,-110.3
26135,SANTA ANA (FFCC),SONORA,30.5425,-111.1213889
26102,TRES HERMANOS,SONORA,27.19361111,-109.1955556
26024,PRESA ADOLFO RUIZ CORTINEZ -CORTINA-,SONORA,27.24888889,-109.0583333
26142,MAGDALENA (FFCC),SONORA,30.65,-110.95
26121,URES (DGE),SONORA,29.42694444,-110.3922222
26150,AGUA PRIETA (FFCC),SONORA,31.33333333,-109.55
26132,NOGALES (SMN),SONORA,31.25,-110.8333333
26122,VICAM (DGE),SONORA,27.58333333,-110.3166667
26134,SANTA ANA (SMN),SONORA,30.54083333,-111.1163889
26128,IMURIS (FFCC),SONORA,30.75,-110.8666667
26140,HERMOSILLO (FFCC),SONORA,29.09583333,-110.9247222
26138,HERMOSILLO I (DGE),SONORA,29.07305556,-110.9591667
26154,EMPALME (FFCC),SONORA,27.95361111,-110.8175
26155,ESPERANZA (FFCC),SONORA,28.65194444,-109.8838889
26161,MORENO (FFCC),SONORA,28.5,-110.6666667
26156,ESQUEDA (FFCC),SONORA,30.72138889,-109.5897222
26159,LUIS (FFCC),SONORA,26.57833333,-109.1619444
26165,TORRES (FFCC),SONORA,28.765,-110.7694444
26105,URES (SMN),SONORA,29.43333333,-110.3833333
26153,CORRAL (FFCC),SONORA,27.62888889,-109.9661111
26115,IMURIS (DGE),SONORA,30.77694444,-110.8608333
26163,QUEROBABI (FFCC),SONORA,30.05138889,-111.0241667
26139,HERMOSILLO II (DGE),SONORA,29.09888889,-110.9541667
26099,TESOCOMA,SONORA,27.65833333,-109.2125
26123,YECORA (DGE),SONORA,28.37138889,-108.9277778
26173,CANANEA II (SMN),SONORA,30.975,-110.2916667
26175,E.T.A. 058 CANANEA,SONORA,30.99166667,-110.3083333
26162,ORTIZ (FFCC),SONORA,28.28333333,-110.7
26166,NACOZARI (FFCC),SONORA,30.31666667,-109.6833333
26152,BENJAMIN HILL (FFCC),SONORA,30.53333333,-111.1166667
26176,MASIACA,SONORA,26.77027778,-109.2316667
26158,LLANO (FFCC),SONORA,30.36166667,-111.1022222
26164,SANTA CRUZ (FFCC),SONORA,31.22833333,-110.5933333
26174,CAMPO EXPERIMENTAL UNISON,SONORA,29.01444444,-111.1322222
26177,FRANCISCO (FFCC),SONORA,27.98333333,-110.9666667
26190,RUSBAYO,SONORA,30.91666667,-109.2666667
26189,RANCHO BAHIA,SONORA,30.6125,-113.0166667
26131,NAVOJOA (FFCC),SONORA,27.08083333,-109.4452778
26109,YECORA (SMN),SONORA,28.36666667,-108.9333333
26184,NACORI CHICO,SONORA,29.68333333,-108.9833333
26185,BACANORA,SONORA,28.9825,-109.4002778
26179,BAHIA DE KINO,SONORA,28.82277778,-111.9366667
26186,EL TAPIRO,SONORA,30.23583333,-109.8166667
26195,SANTA CARMELA,SONORA,28.98333333,-111.35
26194,SAN PEDRO,SONORA,27.02583333,-109.6236111
26182,PESQUEIRA,SONORA,29.38027778,-110.8961111
26183,QUIRIEGO (DGE),SONORA,27.525,-109.25
26198,MAZOCAHUI,SONORA,29.54083333,-110.1194444
26160,EL VIVERO,SONORA,30.62694444,-110.9675
26197,EL VERANITO,SONORA,26.98361111,-109.2230556
26192,CABULLONA,SONORA,31.14833333,-109.5413889
26178,ARROYO HONDO,SONORA,26.76194444,-108.7833333
26181,RAYON,SONORA,29.71055556,-110.5705556
26180,EL CAJON,SONORA,29.47222222,-110.7363889
26196,MARIA DEL CARMEN,SONORA,28.90361111,-111.555
26211,YAVAROS II,SONORA,26.70472222,-109.5186111
26145,BACOACHI (SMN),SONORA,30.63194444,-109.97
26216,SARACACHI,SONORA,30.55,-110.5666667
26215,EL LLANO,SONORA,30.55555556,-111.14
26217,QUECHEHUELA,SONORA,27.26472222,-109.9452778
26188,VILLA HIDALGO,SONORA,30.05,-109.3333333
26213,CUMURIPA,SONORA,28.15166667,-109.9077778
26193,SINAHUISA,SONORA,26.91833333,-109.4533333
26207,NACOZARI (OBS),SONORA,30.32833333,-109.6291667
26199,PUEBLO DE ALAMOS,SONORA,29.20444444,-110.1402778
26201,TECORIPA,SONORA,28.625,-109.9525
26209,MULATOS (DGE),SONORA,28.66666667,-108.75
26222,DIVISADEROS,SONORA,29.61555556,-109.4694444
26212,PUERTO LIBERTAD (CFE),SONORA,29.91111111,-112.6872222
26204,EMPALME (OBS),SONORA,27.95,-110.8
26224,BAVISPE (DGE),SONORA,30.48333333,-108.9333333
26230,BURAPACO,SONORA,27.47055556,-108.875
26210,NACOZARI (DGE),SONORA,30.36666667,-109.6833333
26229,BAREBAMPO,SONORA,27.29027778,-109.3547222
26205,BACERAC,SONORA,30.35527778,-108.9316667
26233,CIBUTA,SONORA,31.06111111,-110.9
26227,EJIDO ISLITAS,SONORA,32.35277778,-114.9141667
26208,PUERTO PEÑASCO (OBS),SONORA,31.31555556,-113.5347222
26223,PUNTA DE AGUA II,SONORA,28.47333333,-110.31
26228,LOS ALGODONES,SONORA,27.505,-108.735
26202,TEPACHE,SONORA,29.53472222,-109.5316667
26231,LAS CABAÑAS,SONORA,30.99694444,-110.0066667
26057,NACO,SONORA,31.32694444,-109.9477778
26238,FRONTERAS KM. 047,SONORA,30.95,-109.5388889
26239,MAGDALENA I,SONORA,30.63333333,-110.9666667
26250,SARIC,SONORA,31.10444444,-111.38
26243,PRESA COMAQUITO,SONORA,30.82027778,-110.7102778
26112,SANTA AMELIA,SONORA,28.0425,-110.6705556
26252,BACOACHI (DGE),SONORA,30.63333333,-109.9666667
26232,LA CEBOLLA,SONORA,30.74166667,-111.1583333
26237,VALLE DE YAQUI KM. 024,SONORA,27.61888889,-110.0022222
26235,COLONIA YAQUI,SONORA,27.77666667,-109.9044444
26246,EL SAHUARAL,SONORA,28.33666667,-111.2763889
26247,SAHUARIBO,SONORA,27.35333333,-108.675
26240,MATAPE,SONORA,29.11388889,-109.9661111
26245,REBEIQUITO,SONORA,28.93194444,-109.7483333
26236,GRANADOS,SONORA,29.85638889,-109.3055556
26242,MOVAS,SONORA,28.16111111,-109.4427778
26249,SANTA ROSA,SONORA,30.39472222,-111.4452778
26254,CEDROS,SONORA,27.76166667,-109.2883333
26258,LA MESA DE TRES RIOS,SONORA,29.84305556,-108.7119444
26251,TERAPA,SONORA,29.68166667,-109.6527778
26119,EL AGUILA,SONORA,31.51666667,-112.75
26257,COLONIA ARIBABI,SONORA,30.07,-109.0886111
26266,LA RANCHERIA,SONORA,29.30888889,-109.6166667
26256,COBACHI,SONORA,28.89666667,-110.25
26075,QUIRIEGO (SMN),SONORA,27.51944444,-109.2530556
26157,FRONTERAS (FFCC),SONORA,30.9,-109.5666667
26241,MERESICHIC,SONORA,30.03055556,-110.675
26269,SAN NICOLAS,SONORA,28.43138889,-109.1819444
26260,DON,SONORA,26.42388889,-109.025
26267,SAN ISIDRO DE CABORCA,SONORA,30.8025,-112.42
26273,TARACHI,SONORA,28.80833333,-108.9369444
26261,TORRES (DGE),SONORA,28.76861111,-110.7694444
26263,GUISAMOPA,SONORA,28.64611111,-109.1075
26259,CUMERAL,SONORA,30.88777778,-110.85
26275,EL TUFANITO,SONORA,28.15972222,-109.6891667
26270,SANTA ROSALIA,SONORA,29.125,-110.4772222
26279,C.B.T.A. 161 URES,SONORA,29.42555556,-110.3794444
26151,AGUA ZARCA (FFCC),SONORA,31.17305556,-110.9666667
26262,EL FRESNAL,SONORA,30.81194444,-110.7125
26264,LA MISA,SONORA,28.37694444,-110.5308333
26255,EL CLARO,SONORA,30.45194444,-111.2061111
26282,JUPARE,SONORA,26.80194444,-109.7019444
26276,TURICACHI,SONORA,30.66277778,-109.5936111
26281,CUATRO MILPAS,SONORA,30.39805556,-111.0969444
26284,SAN ANTONIO DE LA HUERTA,SONORA,28.63027778,-109.6102778
26244,RANCHO VIEJO,SONORA,29.12666667,-110.3147222
26200,SANTA CRUZ,SONORA,31.23333333,-110.6
26283,RANCHO AQUITUNA,SONORA,30.47277778,-110.7041667
26248,LA SANGRE,SONORA,30.66583333,-111.405
26272,SUAQUI GRANDE (DGE),SONORA,28.39472222,-109.8902778
26277,YOCOQUIHUA,SONORA,26.81555556,-108.9980556
26274,TOPAHUE,SONORA,29.27083333,-110.6358333
26271,SINOQUIPE,SONORA,30.15555556,-110.245
26290,HUASABAS,SONORA,29.90333333,-109.3
26296,POTAM,SONORA,27.62388889,-110.4166667
26291,ACONCHI,SONORA,29.825,-110.2261111
26289,HUACHINERA,SONORA,30.21055556,-108.9572222
26285,MAYCOBA,SONORA,28.39166667,-108.6594444
26293,SAN IGNACIO RIO MUERTO 4-P-12,SONORA,27.41305556,-110.2469444
26268,SAN JOSE DE PIMAS,SONORA,28.71333333,-110.3483333
26305,VALLE DE YAQUI KM. 081,SONORA,27.54027778,-109.8444444
26310,PELICANO,SONORA,28.53861111,-111.3861111
26302,VALLE DE YAQUI KM. 039,SONORA,27.56027778,-109.8738889
26297,PORFIRIO DIAZ,SONORA,27.59833333,-109.9302778
26294,CARCAMO,SONORA,27.35305556,-109.8594444
26312,TACUPETO (CFE),SONORA,28.25777778,-109.2994444
26286,MAGDALENA II,SONORA,30.615,-110.9488889
26307,VALLE DE YAQUI KM. 105,SONORA,27.71805556,-109.9216667
26292,GUAYMAS 4-P-6,SONORA,27.55,-110.5
26300,VALLE DE YAQUI KM. 014,SONORA,27.70666667,-109.8963889
26298,CALLE SEISCIENTOS,SONORA,27.40944444,-110.0375
26316,RANCHO EL 17,SONORA,28.89666667,-110.8319444
26315,ONAVAS (CFE),SONORA,28.46666667,-109.5333333
26304,VALLE DE YAQUI KM. 068,SONORA,27.45472222,-110.0361111
26295,CABORCA,SONORA,30.71555556,-112.1591667
26306,KM. 91 + 600 PALO ALTO,SONORA,27.29166667,-109.3583333
26301,VALLE DE YAQUI KM. 025,SONORA,27.35416667,-110.0355556
26313,EL MOLINITO,SONORA,29.21333333,-110.7286111
26234,COCHIBAMPO,SONORA,27.17222222,-108.8266667
26308,PESQUEIRA (CESUES),SONORA,29.38083333,-110.9005556
26288,EL YESO,SONORA,30.59888889,-110.8958333
26299,CALLE MIL DOSCIENTOS,SONORA,27.3,-109.9683333
26214,HUEPAC,SONORA,29.91277778,-110.2133333
26309,SOYOPA,SONORA,28.75,-109.6344444
26329,SAN FRANCISCO,SONORA,28.15,-110.6866667
26206,ALTAR (OBS),SONORA,30.72833333,-111.8361111
26265,ONAVAS,SONORA,28.46222222,-109.5263889
26303,VALLE DE YAQUI KM. 058,SONORA,27.44694444,-110.0161111
26287,BACHOCO,SONORA,27.56166667,-109.8458333
26314,CERRO COLORADO (CFE),SONORA,26.76694444,-108.8216667
26402,BASCONCOBE,SONORA,26.95,-109.6666667
26403,CALLE DOSCIENTOS,SONORA,27.48388889,-110.0130556
26405,ZAMORITA,SONORA,29.32111111,-110.8744444
27013,ENCRUCIJADA,TABASCO,18.25,-93.55
27002,BENITO JUAREZ,TABASCO,18.41722222,-92.8
27008,CARDENAS,TABASCO,18.00111111,-93.37638889
27014,ESCUELA DE INGENIERIA,TABASCO,18.01666667,-92.93333333
27007,CENTRO EXPERIMENTAL W-75,TABASCO,18.00138889,-93.61916667
27001,BALANCAN DE DOMINGUEZ (SMN),TABASCO,17.81,-91.53666667
27003,BLASILLO,TABASCO,18.04527778,-93.96666667
27017,HUIMANGUILLO (DGE),TABASCO,17.82916667,-93.39166667
27016,FRONTERA A. OBREGON,TABASCO,18.53361111,-92.63388889
27018,HUIMANGUILLO (SMN),TABASCO,17.86666667,-93.46666667
27021,MACTUN,TABASCO,17.75666667,-91.2925
27010,CUNDUACAN,TABASCO,18.06666667,-93.175
27022,MACUSPANA KM. 262,TABASCO,17.63055556,-92.53611111
27015,FRANCISCO RUEDA,TABASCO,17.83666667,-93.94166667
27027,LOMAS ALEGRES,TABASCO,17.58888889,-92.70138889
27012,EMILIANO ZAPATA,TABASCO,17.74194444,-91.76305556
27029,MACULTEPEC,TABASCO,18.14361111,-92.85833333
27011,DOS PATRIAS,TABASCO,17.61333333,-92.79833333
27041,SANTA ROSALIA,TABASCO,18.08777778,-93.34972222
27020,JALPA DE MENDEZ,TABASCO,18.17166667,-93.045
27019,JALAPA,TABASCO,17.72333333,-92.81166667
27009,COMALCALCO (DGE),TABASCO,18.24722222,-93.22
27032,MEZCALAPA,TABASCO,17.64722222,-93.39722222
27033,MOSQUITERO,TABASCO,17.73333333,-93.63333333
27043,TACOTALPA,TABASCO,17.6,-92.81666667
27026,LA VENTA,TABASCO,18.09777778,-94.04555556
27006,BUENAVISTA,TABASCO,17.63777778,-91.27472222
27036,PASO DE CUNDUACAN,TABASCO,18.06722222,-93.17555556
27038,REFORMA,TABASCO,18.30361111,-93.06805556
27052,TUPILCO,TABASCO,18.42555556,-93.44027778
27024,LA HUASTECA,TABASCO,17.52,-92.92666667
27034,PARAISO,TABASCO,18.39555556,-93.21222222
27035,PAREDON,TABASCO,17.75527778,-93.38444444
27040,SAN PEDRO,TABASCO,17.79166667,-91.15833333
27030,MACUSPANA (DGE),TABASCO,17.75666667,-92.605
27049,TEQUILA,TABASCO,17.72,-92.80638889
27055,VILLAHERMOSA (SMN),TABASCO,17.98333333,-92.91666667
27042,TAPIJULAPA,TABASCO,17.46111111,-92.7775
27037,PUEBLO NUEVO,TABASCO,17.85416667,-93.87916667
27063,APATZINGAN,TABASCO,17.60388889,-91.06888889
27031,MACUSPANA (SMN),TABASCO,17.75,-92.6
27065,DOS MONTES,TABASCO,17.98777778,-92.825
27046,TENOSIQUE (DGE),TABASCO,17.47333333,-91.42666667
27067,E.T.A. 063 BENITO JUAREZ,TABASCO,17.83305556,-92.5425
27004,BOCA DEL CERRO,TABASCO,17.44944444,-91.49305556
27057,COMALCALCO (SMN),TABASCO,18.26666667,-93.21666667
27051,TULIPAN,TABASCO,18.10833333,-93.345
27047,TENOSIQUE (SMN),TABASCO,17.4725,-91.42666667
27053,VICENTE GUERRERO,TABASCO,18.39083333,-92.88333333
27056,BALANCAN DE DOMINGUEZ (DGE),TABASCO,17.80527778,-91.53638889
27069,CHABLE,TABASCO,17.85527778,-91.7825
27071,AQUILES SERDAN,TABASCO,17.80416667,-92.48333333
27050,TRES BRAZOS,TABASCO,18.38416667,-92.6
27061,PUYACATENGO,TABASCO,17.51333333,-92.92
27039,SAMARIA,TABASCO,17.9975,-93.27861111
27070,OXOLOTAN,TABASCO,17.38055556,-92.75
27028,JONUTA,TABASCO,18.09194444,-92.13888889
27048,TEPETITAN,TABASCO,17.82,-92.37333333
27044,TEAPA (DGE),TABASCO,17.54888889,-92.95333333
27045,TEAPA (SMN),TABASCO,17.56666667,-92.96666667
27074,POBLADO C-11,TABASCO,18.17305556,-93.62333333
27085,MIRAMAR,TABASCO,18.48805556,-92.77777778
27076,POBLADO C-16,TABASCO,18.11111111,-93.49666667
27078,POBLADO C-28,TABASCO,18.02138889,-93.49888889
27077,POBLADO C-22,TABASCO,18.06555556,-93.62472222
27059,EL TRIUNFO,TABASCO,17.93666667,-91.17722222
27096,PORVENIR,TABASCO,18.00888889,-92.87722222
27080,POBLADO C-32,TABASCO,17.96722222,-93.50111111
27088,LA T,TABASCO,17.61666667,-91.55
27079,POBLADO C-29,TABASCO,18.04611111,-93.44222222
27095,INIFAP,TABASCO,17.85,-93.38333333
27090,EL PIPILA,TABASCO,17.96833333,-91.6
27068,CAMPO EXP. PUYACATENGO,TABASCO,17.52722222,-92.93055556
27075,POBLADO C-15,TABASCO,18.11055556,-93.56555556
27087,LA HULERIA,TABASCO,17.98833333,-91.38833333
27093,SAN ELPIDIO,TABASCO,18.01333333,-91.56416667
27094,OXOLOTAN (CFE),TABASCO,17.38888889,-92.74305556
27091,PLAYA LARGA,TABASCO,17.93833333,-91.81
27092,PLAYAS DEL ROSARIO,TABASCO,17.85444444,-92.93
27073,POBLADO C-09,TABASCO,18.17472222,-93.48888889
27054,VILLAHERMOSA (DGE),TABASCO,17.99666667,-92.92833333
27084,NACAJUCA,TABASCO,18.16583333,-93.01805556
27083,VILLAHERMOSA (OBS),TABASCO,17.98333333,-92.93333333
27060,GONZALEZ,TABASCO,17.97388889,-93.76833333
28001,ABASOLO (DGE),TAMAULIPAS,24.06555556,-98.39
